"No.","Time","Source","Destination","Protocol","Length","Info"
"28710","530.552354","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28711","530.582071","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28712","530.596841","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28713","530.596980","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28714","530.597590","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28715","530.597590","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28716","530.600324","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28717","530.603537","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28718","530.621385","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28719","530.624314","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28720","530.624314","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28721","530.624314","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28722","530.642378","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28723","530.715839","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28724","530.716515","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28725","530.733761","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28726","530.778774","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28727","530.792135","192.168.43.214","142.250.4.139","UDP","1292","60017  >  443 Len=1250"
"28728","530.795620","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"28729","530.796593","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28730","530.815796","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28731","530.815796","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28732","530.834712","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28733","530.884117","192.168.43.214","112.215.183.79","UDP","1292","57455  >  443 Len=1250"
"28734","530.911693","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28735","530.959802","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28736","530.993915","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28737","531.001717","192.168.43.214","112.215.183.79","QUIC","81","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28738","531.016551","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28739","531.016805","192.168.43.214","112.215.183.79","QUIC","77","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28740","531.026358","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28741","531.026624","192.168.43.214","112.215.183.79","QUIC","77","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28742","531.097651","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28743","531.097987","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28744","531.098145","192.168.43.214","142.250.4.139","UDP","1292","60017  >  443 Len=1250"
"28745","531.148282","XiaomiCo_94:6c:32","Chongqin_25:6b:11","ARP","42","Who has 192.168.43.214? Tell 192.168.43.1"
"28746","531.148326","Chongqin_25:6b:11","XiaomiCo_94:6c:32","ARP","42","192.168.43.214 is at 5c:ba:ef:25:6b:11"
"28747","531.191098","192.168.43.214","112.215.183.79","UDP","1292","57455  >  443 Len=1250"
"28748","531.227017","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28749","531.227396","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28750","531.266779","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28751","531.281785","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28752","531.284718","192.168.43.214","112.215.183.79","QUIC","77","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28753","531.296862","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28754","531.296862","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28755","531.296862","142.251.10.189","192.168.43.214","UDP","87","443  >  56574 Len=45"
"28756","531.296862","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28757","531.296862","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28758","531.296862","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28759","531.297249","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28760","531.297363","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28761","531.297431","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28762","531.312820","142.251.10.189","192.168.43.214","UDP","87","443  >  56574 Len=45"
"28763","531.312820","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28764","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28765","531.312976","142.250.4.139","192.168.43.214","UDP","69","443  >  64017 Len=27"
"28766","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28767","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28768","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28769","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28770","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28771","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28772","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28773","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28774","531.312976","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28775","531.313098","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28776","531.313098","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28777","531.313353","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28778","531.313591","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28779","531.313776","192.168.43.214","142.251.10.189","UDP","76","56574  >  443 Len=34"
"28780","531.313867","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"28781","531.327842","142.251.10.189","192.168.43.214","UDP","87","443  >  56574 Len=45"
"28782","531.327842","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28783","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28784","531.327984","142.250.4.139","192.168.43.214","UDP","71","443  >  64017 Len=29"
"28785","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28786","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28787","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28788","531.327984","74.125.68.95","192.168.43.214","UDP","160","443  >  65207 Len=118"
"28789","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28790","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28791","531.327984","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28792","531.328085","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28793","531.328584","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28794","531.328742","192.168.43.214","142.251.10.189","UDP","78","56574  >  443 Len=36"
"28795","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28796","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28797","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28798","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28799","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28800","531.340243","74.125.68.95","192.168.43.214","UDP","160","443  >  65207 Len=118"
"28801","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28802","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28803","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28804","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28805","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28806","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28807","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28808","531.340243","74.125.68.95","192.168.43.214","UDP","160","443  >  65207 Len=118"
"28809","531.340243","112.215.183.79","192.168.43.214","UDP","1292","443  >  57455 Len=1250"
"28810","531.340243","142.251.10.189","192.168.43.214","UDP","87","443  >  56574 Len=45"
"28811","531.340243","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28812","531.340243","142.250.4.139","192.168.43.214","UDP","73","443  >  64017 Len=31"
"28813","531.340243","142.250.4.139","192.168.43.214","UDP","74","443  >  64017 Len=32"
"28814","531.340243","112.215.183.79","192.168.43.214","UDP","1292","443  >  57455 Len=1250"
"28815","531.340243","142.250.4.139","192.168.43.214","UDP","1292","443  >  60017 Len=1250"
"28816","531.340715","192.168.43.214","112.215.183.79","QUIC","78","Protected Payload (KP0), DCID=d69c52adb5f7ceb9"
"28817","531.340953","192.168.43.214","74.125.68.95","UDP","76","65207  >  443 Len=34"
"28818","531.341022","192.168.43.214","74.125.68.95","UDP","78","65207  >  443 Len=36"
"28819","531.341230","192.168.43.214","142.251.10.189","UDP","80","56574  >  443 Len=38"
"28820","531.341464","192.168.43.214","112.215.183.79","UDP","80","57455  >  443 Len=38"
"28821","531.341528","192.168.43.214","112.215.183.79","UDP","75","57455  >  443 Len=33"
"28822","531.341595","192.168.43.214","112.215.183.79","UDP","75","57455  >  443 Len=33"
"28823","531.341692","192.168.43.214","142.250.4.139","UDP","77","60017  >  443 Len=35"
"28824","531.341758","192.168.43.214","142.250.4.139","UDP","75","60017  >  443 Len=33"
"28825","531.342903","112.215.183.79","192.168.43.214","QUIC","895","Protected Payload (KP0)"
"28826","531.342903","112.215.183.79","192.168.43.214","QUIC","74","Protected Payload (KP0)"
"28827","531.342903","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28828","531.342903","142.250.4.139","192.168.43.214","UDP","73","443  >  64017 Len=31"
"28829","531.343012","142.250.4.139","192.168.43.214","UDP","1292","443  >  60017 Len=1250"
"28830","531.343160","192.168.43.214","112.215.183.79","UDP","81","57455  >  443 Len=39"
"28831","531.343272","192.168.43.214","112.215.183.79","UDP","79","57455  >  443 Len=37"
"28832","531.343377","192.168.43.214","112.215.183.79","UDP","77","57455  >  443 Len=35"
"28833","531.357966","112.215.183.79","192.168.43.214","QUIC","74","Protected Payload (KP0)"
"28834","531.360700","192.168.43.214","142.250.4.139","UDP","77","60017  >  443 Len=35"
"28835","531.387820","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28836","531.387820","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28837","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28838","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28839","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28840","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28841","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28842","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28843","531.388016","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28844","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28845","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28846","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28847","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28848","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28849","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28850","531.388124","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28851","531.389412","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28852","531.389412","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28853","531.389881","192.168.43.214","112.215.183.79","UDP","76","57455  >  443 Len=34"
"28854","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28855","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28856","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28857","531.402926","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"28858","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28859","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28860","531.402926","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"28861","531.402926","142.250.4.139","192.168.43.214","UDP","75","443  >  64017 Len=33"
"28862","531.403373","192.168.43.214","142.251.10.189","UDP","82","56574  >  443 Len=40"
"28863","531.403550","192.168.43.214","112.215.183.79","UDP","76","57455  >  443 Len=34"
"28864","531.417817","112.215.183.79","192.168.43.214","UDP","99","443  >  57455 Len=57"
"28865","531.417817","112.215.183.79","192.168.43.214","UDP","68","443  >  57455 Len=26"
"28866","531.422763","192.168.43.214","112.215.183.79","UDP","75","57455  >  443 Len=33"
"28867","531.433731","142.250.4.139","192.168.43.214","UDP","97","443  >  60017 Len=55"
"28868","531.449754","192.168.43.214","142.250.4.139","UDP","75","60017  >  443 Len=33"
"28869","531.509785","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"28870","531.541892","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"28871","531.610428","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"28872","531.629192","74.125.68.95","192.168.43.214","UDP","67","443  >  65207 Len=25"
"28873","531.831021","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"28874","531.831207","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"28875","531.932033","74.125.68.95","192.168.43.214","UDP","67","443  >  65207 Len=25"
"28876","531.932033","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"28877","532.151335","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"28878","532.151569","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"28879","532.273850","74.125.68.95","192.168.43.214","UDP","67","443  >  65207 Len=25"
"28880","532.274373","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"28881","532.495503","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"28882","532.495698","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"28883","532.606378","74.125.68.95","192.168.43.214","UDP","67","443  >  65207 Len=25"
"28884","532.606378","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
